nohup: 忽略输入
<class 'float'>
[#191560|200000]  4.02s
loss_gen_adv 0.2917242
loss_gen_sty 0.12501504
loss_gen_rec 0.15129888
loss_dis_adv 4.195432
[#191570|200000]  4.01s
loss_gen_adv 1.0504968
loss_gen_sty 0.1343126
loss_gen_rec 0.13651288
loss_dis_adv 3.4630718
[#191580|200000]  4.01s
loss_gen_adv -2.2927933
loss_gen_sty 0.15690878
loss_gen_rec 0.15782182
loss_dis_adv 6.5568304
[#191590|200000]  4.02s
loss_gen_adv 1.6077325
loss_gen_sty 0.19374743
loss_gen_rec 0.1382424
loss_dis_adv 2.7487826
[#191600|200000]  4.01s
loss_gen_adv 1.208358
loss_gen_sty 0.17343578
loss_gen_rec 0.14118937
loss_dis_adv 3.0277534
[#191610|200000]  4.01s
loss_gen_adv 1.5707527
loss_gen_sty 0.17443722
loss_gen_rec 0.14153025
loss_dis_adv 2.7672334
[#191620|200000]  4.01s
loss_gen_adv 1.4982436
loss_gen_sty 0.17155762
loss_gen_rec 0.12262393
loss_dis_adv 3.2925787
[#191630|200000]  4.01s
loss_gen_adv 1.6037724
loss_gen_sty 0.18494123
loss_gen_rec 0.13785638
loss_dis_adv 2.8454936
[#191640|200000]  4.02s
loss_gen_adv 2.8758743
loss_gen_sty 0.14277282
loss_gen_rec 0.14045802
loss_dis_adv 1.9900203
[#191650|200000]  4.01s
loss_gen_adv 1.8686564
loss_gen_sty 0.17435521
loss_gen_rec 0.12393691
loss_dis_adv 2.5067227
[#191660|200000]  4.01s
loss_gen_adv 0.8277112
loss_gen_sty 0.15856567
loss_gen_rec 0.1468127
loss_dis_adv 3.3989625
[#191670|200000]  4.01s
loss_gen_adv 1.1349831
loss_gen_sty 0.18717696
loss_gen_rec 0.1463004
loss_dis_adv 3.2515242
[#191680|200000]  4.01s
loss_gen_adv 1.30269
loss_gen_sty 0.17754439
loss_gen_rec 0.15196092
loss_dis_adv 3.1505334
[#191690|200000]  4.01s
loss_gen_adv 1.3834062
loss_gen_sty 0.17501593
loss_gen_rec 0.124945104
loss_dis_adv 3.0374568
[#191700|200000]  4.01s
loss_gen_adv 1.2616396
loss_gen_sty 0.1675818
loss_gen_rec 0.12745073
loss_dis_adv 3.16096
[#191710|200000]  4.01s
loss_gen_adv -0.32996187
loss_gen_sty 0.21222696
loss_gen_rec 0.13506806
loss_dis_adv 4.6661735
[#191720|200000]  4.01s
loss_gen_adv 0.2424291
loss_gen_sty 0.13047206
loss_gen_rec 0.15885417
loss_dis_adv 3.9383843
[#191730|200000]  4.01s
loss_gen_adv 1.9034479
loss_gen_sty 0.19219396
loss_gen_rec 0.12495809
loss_dis_adv 2.5637722
[#191740|200000]  4.01s
loss_gen_adv 0.73501784
loss_gen_sty 0.13854827
loss_gen_rec 0.11891943
loss_dis_adv 3.5171752
[#191750|200000]  4.01s
loss_gen_adv -0.18966271
loss_gen_sty 0.15184894
loss_gen_rec 0.15664935
loss_dis_adv 4.3553386
[#191760|200000]  4.01s
loss_gen_adv 1.3375579
loss_gen_sty 0.16938345
loss_gen_rec 0.14362243
loss_dis_adv 2.9394426
[#191770|200000]  4.02s
loss_gen_adv 0.28656724
loss_gen_sty 0.15643731
loss_gen_rec 0.12621929
loss_dis_adv 3.9180138
[#191780|200000]  4.02s
loss_gen_adv 1.6596533
loss_gen_sty 0.16897434
loss_gen_rec 0.15302595
loss_dis_adv 2.7906208
[#191790|200000]  4.01s
loss_gen_adv 0.16399993
loss_gen_sty 0.1707305
loss_gen_rec 0.13243899
loss_dis_adv 4.1070633
[#191800|200000]  4.01s
loss_gen_adv 1.4713815
loss_gen_sty 0.13957828
loss_gen_rec 0.11956723
loss_dis_adv 2.8550258
[#191810|200000]  4.01s
loss_gen_adv 1.0188061
loss_gen_sty 0.20074931
loss_gen_rec 0.14385638
loss_dis_adv 3.4252064
[#191820|200000]  4.01s
loss_gen_adv 1.607826
loss_gen_sty 0.16432534
loss_gen_rec 0.12759405
loss_dis_adv 2.9939504
[#191830|200000]  4.01s
loss_gen_adv 1.0694758
loss_gen_sty 0.1748451
loss_gen_rec 0.1527968
loss_dis_adv 3.1711357
[#191840|200000]  4.01s
loss_gen_adv 1.385284
loss_gen_sty 0.1544958
loss_gen_rec 0.14606509
loss_dis_adv 2.8656564
[#191850|200000]  4.02s
loss_gen_adv -0.7556362
loss_gen_sty 0.124187864
loss_gen_rec 0.12590118
loss_dis_adv 4.916986
[#191860|200000]  4.01s
loss_gen_adv 1.2365614
loss_gen_sty 0.14792347
loss_gen_rec 0.12969553
loss_dis_adv 3.1301866
[#191870|200000]  4.01s
loss_gen_adv 1.478082
loss_gen_sty 0.16901432
loss_gen_rec 0.14875627
loss_dis_adv 2.807459
[#191880|200000]  4.01s
loss_gen_adv 0.939931
loss_gen_sty 0.14080201
loss_gen_rec 0.13457839
loss_dis_adv 3.4458468
[#191890|200000]  4.11s
loss_gen_adv 1.5541177
loss_gen_sty 0.15801096
loss_gen_rec 0.18329427
loss_dis_adv 2.6854475
[#191900|200000]  4.01s
loss_gen_adv -1.820484
loss_gen_sty 0.19250502
loss_gen_rec 0.11964011
loss_dis_adv 6.1970124
[#191910|200000]  4.01s
loss_gen_adv 1.9427011
loss_gen_sty 0.17826948
loss_gen_rec 0.15198863
loss_dis_adv 2.3910627
[#191920|200000]  4.02s
loss_gen_adv 0.81989014
loss_gen_sty 0.16707008
loss_gen_rec 0.1532453
loss_dis_adv 3.4202557
[#191930|200000]  4.02s
loss_gen_adv 2.0087705
loss_gen_sty 0.118272796
loss_gen_rec 0.15445991
loss_dis_adv 2.5286558
[#191940|200000]  4.01s
loss_gen_adv 2.1405976
loss_gen_sty 0.17480332
loss_gen_rec 0.14244238
loss_dis_adv 2.246593
[#191950|200000]  4.01s
loss_gen_adv 0.8734679
loss_gen_sty 0.17666367
loss_gen_rec 0.1385977
loss_dis_adv 3.4078603
[#191960|200000]  4.01s
loss_gen_adv 2.1056151
loss_gen_sty 0.1708819
loss_gen_rec 0.13104902
loss_dis_adv 2.5271025
[#191970|200000]  4.01s
loss_gen_adv 0.16687858
loss_gen_sty 0.15517773
loss_gen_rec 0.19389993
loss_dis_adv 4.1148787
[#191980|200000]  4.02s
loss_gen_adv 0.36805534
loss_gen_sty 0.14015105
loss_gen_rec 0.16325727
loss_dis_adv 3.9093213
[#191990|200000]  4.01s
loss_gen_adv 2.7432387
loss_gen_sty 0.14738137
loss_gen_rec 0.15479834
loss_dis_adv 2.0840764
[#192000|200000]  4.25s
loss_gen_adv -0.40525556
loss_gen_sty 0.17910856
loss_gen_rec 0.14420027
loss_dis_adv 4.649315
[#192010|200000]  4.01s
loss_gen_adv 1.3882985
loss_gen_sty 0.14491619
loss_gen_rec 0.13625093
loss_dis_adv 2.8878138
[#192020|200000]  4.01s
loss_gen_adv -0.24991718
loss_gen_sty 0.19712272
loss_gen_rec 0.13744219
loss_dis_adv 4.598879
[#192030|200000]  4.01s
loss_gen_adv 2.6616373
loss_gen_sty 0.12924233
loss_gen_rec 0.15265396
loss_dis_adv 2.2598767
[#192040|200000]  4.01s
loss_gen_adv 0.5362402
loss_gen_sty 0.20337626
loss_gen_rec 0.1347561
loss_dis_adv 3.7408001
[#192050|200000]  4.00s
loss_gen_adv 1.0303059
loss_gen_sty 0.20596898
loss_gen_rec 0.13446799
loss_dis_adv 3.2589078
[#192060|200000]  4.01s
loss_gen_adv 1.3445122
loss_gen_sty 0.14352998
loss_gen_rec 0.17815635
loss_dis_adv 2.9823885
[#192070|200000]  4.01s
loss_gen_adv 1.1950126
loss_gen_sty 0.1496365
loss_gen_rec 0.1830515
loss_dis_adv 3.0872447
[#192080|200000]  4.01s
loss_gen_adv 2.104696
loss_gen_sty 0.16375327
loss_gen_rec 0.123024374
loss_dis_adv 2.3088942
[#192090|200000]  4.10s
loss_gen_adv 2.9523625
loss_gen_sty 0.17357719
loss_gen_rec 0.1479213
loss_dis_adv 2.28646
[#192100|200000]  4.00s
loss_gen_adv 0.8801275
loss_gen_sty 0.1577192
loss_gen_rec 0.14309694
loss_dis_adv 3.3656962
[#192110|200000]  4.01s
loss_gen_adv 1.373731
loss_gen_sty 0.13745642
loss_gen_rec 0.15210897
loss_dis_adv 2.8903341
[#192120|200000]  4.01s
loss_gen_adv 0.44031662
loss_gen_sty 0.13775344
loss_gen_rec 0.1739758
loss_dis_adv 3.8624191
[#192130|200000]  4.01s
loss_gen_adv 1.0780281
loss_gen_sty 0.19092602
loss_gen_rec 0.13186824
loss_dis_adv 3.2459202
[#192140|200000]  4.01s
loss_gen_adv 2.4282598
loss_gen_sty 0.14353928
loss_gen_rec 0.15100032
loss_dis_adv 2.1856232
[#192150|200000]  4.01s
loss_gen_adv 1.6060326
loss_gen_sty 0.19285327
loss_gen_rec 0.13609545
loss_dis_adv 2.672962
[#192160|200000]  4.00s
loss_gen_adv 1.2841809
loss_gen_sty 0.1566764
loss_gen_rec 0.15965952
loss_dis_adv 2.962079
[#192170|200000]  4.01s
loss_gen_adv 1.4837853
loss_gen_sty 0.18931979
loss_gen_rec 0.14707986
loss_dis_adv 3.0484204
[#192180|200000]  4.01s
loss_gen_adv 0.47801673
loss_gen_sty 0.14932126
loss_gen_rec 0.14445664
loss_dis_adv 3.9814363
[#192190|200000]  4.01s
loss_gen_adv -0.0565691
loss_gen_sty 0.17540404
loss_gen_rec 0.12367595
loss_dis_adv 4.393178
[#192200|200000]  4.02s
loss_gen_adv 1.7001073
loss_gen_sty 0.15632948
loss_gen_rec 0.1551346
loss_dis_adv 2.7697225
[#192210|200000]  4.02s
loss_gen_adv 1.7118556
loss_gen_sty 0.1325779
loss_gen_rec 0.15147592
loss_dis_adv 2.5059779
[#192220|200000]  4.14s
loss_gen_adv 1.3158362
loss_gen_sty 0.12892759
loss_gen_rec 0.14312148
loss_dis_adv 3.0140386
[#192230|200000]  4.02s
loss_gen_adv 0.5941057
loss_gen_sty 0.18468535
loss_gen_rec 0.16635245
loss_dis_adv 3.6698518
[#192240|200000]  4.02s
loss_gen_adv 1.228743
loss_gen_sty 0.13569784
loss_gen_rec 0.14930382
loss_dis_adv 3.0126324
[#192250|200000]  4.01s
loss_gen_adv 3.0719814
loss_gen_sty 0.15627515
loss_gen_rec 0.11587682
loss_dis_adv 2.1735945
[#192260|200000]  4.01s
loss_gen_adv -0.3709839
loss_gen_sty 0.13210584
loss_gen_rec 0.14325598
loss_dis_adv 4.637368
[#192270|200000]  4.01s
loss_gen_adv 1.0200719
loss_gen_sty 0.1295458
loss_gen_rec 0.11497074
loss_dis_adv 3.231194
[#192280|200000]  4.01s
loss_gen_adv 1.9749199
loss_gen_sty 0.13563459
loss_gen_rec 0.17431554
loss_dis_adv 2.2624083
[#192290|200000]  4.01s
loss_gen_adv 2.034563
loss_gen_sty 0.14142323
loss_gen_rec 0.16264386
loss_dis_adv 2.7874281
[#192300|200000]  4.01s
loss_gen_adv 0.8791111
loss_gen_sty 0.17909251
loss_gen_rec 0.13166404
loss_dis_adv 3.2963808
[#192310|200000]  4.01s
loss_gen_adv 1.1568431
loss_gen_sty 0.16549899
loss_gen_rec 0.15599856
loss_dis_adv 3.2769027
[#192320|200000]  4.01s
loss_gen_adv -0.29268485
loss_gen_sty 0.18826641
loss_gen_rec 0.1345509
loss_dis_adv 4.4652104
[#192330|200000]  4.01s
loss_gen_adv 1.6295255
loss_gen_sty 0.16214783
loss_gen_rec 0.1260937
loss_dis_adv 2.8690634
[#192340|200000]  4.01s
loss_gen_adv 2.084775
loss_gen_sty 0.1358574
loss_gen_rec 0.15851316
loss_dis_adv 2.7725852
[#192350|200000]  4.01s
loss_gen_adv 1.0762861
loss_gen_sty 0.17782699
loss_gen_rec 0.15668805
loss_dis_adv 3.3167715
[#192360|200000]  4.01s
loss_gen_adv 1.0474956
loss_gen_sty 0.16963303
loss_gen_rec 0.13936108
loss_dis_adv 3.205708
[#192370|200000]  4.01s
loss_gen_adv 0.65833324
loss_gen_sty 0.17108727
loss_gen_rec 0.16429427
loss_dis_adv 3.7273655
[#192380|200000]  4.01s
loss_gen_adv 0.7245575
loss_gen_sty 0.16892967
loss_gen_rec 0.13771147
loss_dis_adv 3.6891942
[#192390|200000]  4.01s
loss_gen_adv 0.9242458
loss_gen_sty 0.17799842
loss_gen_rec 0.16427004
loss_dis_adv 3.4115734
[#192400|200000]  4.01s
loss_gen_adv 4.2510104
loss_gen_sty 0.18025672
loss_gen_rec 0.1501146
loss_dis_adv 1.7129877
[#192410|200000]  4.01s
loss_gen_adv 1.312705
loss_gen_sty 0.12792972
loss_gen_rec 0.15730229
loss_dis_adv 3.1362329
[#192420|200000]  4.02s
loss_gen_adv 0.34710982
loss_gen_sty 0.15729001
loss_gen_rec 0.1386776
loss_dis_adv 4.2111645
[#192430|200000]  4.01s
loss_gen_adv -1.1758657
loss_gen_sty 0.14316472
loss_gen_rec 0.14652042
loss_dis_adv 5.286445
[#192440|200000]  4.01s
loss_gen_adv 0.8747485
loss_gen_sty 0.16715896
loss_gen_rec 0.12075926
loss_dis_adv 3.5537896
[#192450|200000]  4.01s
loss_gen_adv 1.5488572
loss_gen_sty 0.15460931
loss_gen_rec 0.12611577
loss_dis_adv 3.08307
[#192460|200000]  4.00s
loss_gen_adv 1.9212235
loss_gen_sty 0.14767516
loss_gen_rec 0.16452704
loss_dis_adv 2.4528308
[#192470|200000]  4.01s
loss_gen_adv 1.9307231
loss_gen_sty 0.12886432
loss_gen_rec 0.16621715
loss_dis_adv 2.449162
[#192480|200000]  4.02s
loss_gen_adv 1.0775796
loss_gen_sty 0.11102033
loss_gen_rec 0.12058653
loss_dis_adv 3.1537583
[#192490|200000]  4.01s
loss_gen_adv 1.6879079
loss_gen_sty 0.13868147
loss_gen_rec 0.1500571
loss_dis_adv 3.0688252
[#192500|200000]  4.01s
loss_gen_adv 0.31287616
loss_gen_sty 0.13645102
loss_gen_rec 0.15037857
loss_dis_adv 4.036121
[#192510|200000]  4.01s
loss_gen_adv 1.3277168
loss_gen_sty 0.1820451
loss_gen_rec 0.14564686
loss_dis_adv 2.8044987
[#192520|200000]  4.01s
loss_gen_adv 1.7002758
loss_gen_sty 0.18472438
loss_gen_rec 0.15114585
loss_dis_adv 2.6294823
[#192530|200000]  4.01s
loss_gen_adv 1.0471305
loss_gen_sty 0.13904071
loss_gen_rec 0.17449999
loss_dis_adv 3.0706415
[#192540|200000]  4.02s
loss_gen_adv -0.3349951
loss_gen_sty 0.184915
loss_gen_rec 0.14474478
loss_dis_adv 4.5562987
[#192550|200000]  4.01s
loss_gen_adv 0.5629298
loss_gen_sty 0.16342582
loss_gen_rec 0.16560654
loss_dis_adv 3.6802604
[#192560|200000]  4.01s
loss_gen_adv 0.98259586
loss_gen_sty 0.16895787
loss_gen_rec 0.15120971
loss_dis_adv 3.35297
[#192570|200000]  4.01s
loss_gen_adv 0.32582584
loss_gen_sty 0.16697083
loss_gen_rec 0.13378945
loss_dis_adv 3.9608216
[#192580|200000]  4.01s
loss_gen_adv 0.98742664
loss_gen_sty 0.15681696
loss_gen_rec 0.12504044
loss_dis_adv 3.3317864
[#192590|200000]  4.01s
loss_gen_adv 2.145793
loss_gen_sty 0.16305804
loss_gen_rec 0.14933473
loss_dis_adv 2.506043
[#192600|200000]  4.01s
loss_gen_adv -0.2032764
loss_gen_sty 0.14427173
loss_gen_rec 0.18218929
loss_dis_adv 4.4720726
[#192610|200000]  4.01s
loss_gen_adv 1.5524272
loss_gen_sty 0.1576925
loss_gen_rec 0.1328181
loss_dis_adv 2.8286133
[#192620|200000]  4.01s
loss_gen_adv 1.3452692
loss_gen_sty 0.13499174
loss_gen_rec 0.14375784
loss_dis_adv 3.2936435
[#192630|200000]  4.02s
loss_gen_adv 1.4393382
loss_gen_sty 0.15872866
loss_gen_rec 0.15657341
loss_dis_adv 3.079372
[#192640|200000]  4.01s
loss_gen_adv 0.7174986
loss_gen_sty 0.13428614
loss_gen_rec 0.16168688
loss_dis_adv 3.5551903
[#192650|200000]  4.02s
loss_gen_adv 2.1249022
loss_gen_sty 0.1539994
loss_gen_rec 0.14620471
loss_dis_adv 2.8484957
[#192660|200000]  4.02s
loss_gen_adv 0.6252886
loss_gen_sty 0.14737351
loss_gen_rec 0.14851303
loss_dis_adv 3.8251283
[#192670|200000]  4.02s
loss_gen_adv 0.15590622
loss_gen_sty 0.17375366
loss_gen_rec 0.1633963
loss_dis_adv 4.1094604
[#192680|200000]  4.02s
loss_gen_adv 3.9893024
loss_gen_sty 0.1532645
loss_gen_rec 0.14044832
loss_dis_adv 1.8948913
[#192690|200000]  4.03s
loss_gen_adv 1.4212848
loss_gen_sty 0.15924238
loss_gen_rec 0.12857142
loss_dis_adv 2.9460912
[#192700|200000]  4.01s
loss_gen_adv 3.0497022
loss_gen_sty 0.17733884
loss_gen_rec 0.15621203
loss_dis_adv 1.9706769
[#192710|200000]  4.01s
loss_gen_adv 1.8838851
loss_gen_sty 0.1403166
loss_gen_rec 0.16507736
loss_dis_adv 2.5895543
[#192720|200000]  4.02s
loss_gen_adv 3.0709012
loss_gen_sty 0.12832594
loss_gen_rec 0.13753337
loss_dis_adv 2.1426227
[#192730|200000]  4.02s
loss_gen_adv 3.6188924
loss_gen_sty 0.1517578
loss_gen_rec 0.15147695
loss_dis_adv 2.0077584
[#192740|200000]  4.01s
loss_gen_adv 1.5817122
loss_gen_sty 0.12928058
loss_gen_rec 0.16252056
loss_dis_adv 2.62838
[#192750|200000]  4.02s
loss_gen_adv 1.474274
loss_gen_sty 0.1689612
loss_gen_rec 0.13149655
loss_dis_adv 2.80465
[#192760|200000]  4.01s
loss_gen_adv 0.4049
loss_gen_sty 0.16408283
loss_gen_rec 0.14737019
loss_dis_adv 3.8512397
[#192770|200000]  4.00s
loss_gen_adv -0.25286177
loss_gen_sty 0.15736993
loss_gen_rec 0.12741181
loss_dis_adv 4.455055
[#192780|200000]  4.02s
loss_gen_adv 0.9260582
loss_gen_sty 0.14705184
loss_gen_rec 0.11809072
loss_dis_adv 3.4539056
[#192790|200000]  4.02s
loss_gen_adv 2.0049307
loss_gen_sty 0.13355502
loss_gen_rec 0.14436403
loss_dis_adv 2.511568
[#192800|200000]  4.01s
loss_gen_adv 1.7565293
loss_gen_sty 0.1660087
loss_gen_rec 0.13138646
loss_dis_adv 2.6956773
[#192810|200000]  4.02s
loss_gen_adv 1.180547
loss_gen_sty 0.16083445
loss_gen_rec 0.14139919
loss_dis_adv 3.1009507
[#192820|200000]  4.02s
loss_gen_adv 2.0402765
loss_gen_sty 0.12845162
loss_gen_rec 0.16456541
loss_dis_adv 2.3701725
[#192830|200000]  4.10s
loss_gen_adv 2.2003002
loss_gen_sty 0.14031875
loss_gen_rec 0.16234428
loss_dis_adv 2.7306933
[#192840|200000]  4.01s
loss_gen_adv 1.3644161
loss_gen_sty 0.2162815
loss_gen_rec 0.12260405
loss_dis_adv 3.0191202
[#192850|200000]  4.02s
loss_gen_adv 2.0724545
loss_gen_sty 0.1760841
loss_gen_rec 0.16899438
loss_dis_adv 2.4788506
[#192860|200000]  4.01s
loss_gen_adv -0.8085617
loss_gen_sty 0.1803267
loss_gen_rec 0.13661902
loss_dis_adv 5.075992
[#192870|200000]  4.01s
loss_gen_adv 1.769737
loss_gen_sty 0.15701982
loss_gen_rec 0.14094782
loss_dis_adv 2.6379848
[#192880|200000]  4.01s
loss_gen_adv 0.5966592
loss_gen_sty 0.20166935
loss_gen_rec 0.12742347
loss_dis_adv 3.7104802
[#192890|200000]  4.02s
loss_gen_adv 3.0009003
loss_gen_sty 0.17850514
loss_gen_rec 0.11765754
loss_dis_adv 2.0547364
[#192900|200000]  4.01s
loss_gen_adv 1.322923
loss_gen_sty 0.15507334
loss_gen_rec 0.13058117
loss_dis_adv 3.2216365
[#192910|200000]  4.01s
loss_gen_adv 2.621923
loss_gen_sty 0.16793376
loss_gen_rec 0.18871441
loss_dis_adv 2.2386746
[#192920|200000]  4.01s
loss_gen_adv 2.0240095
loss_gen_sty 0.13903898
loss_gen_rec 0.1654836
loss_dis_adv 2.2650626
[#192930|200000]  4.02s
loss_gen_adv 2.528604
loss_gen_sty 0.1506584
loss_gen_rec 0.13692649
loss_dis_adv 2.5003898
[#192940|200000]  4.01s
loss_gen_adv 0.24833733
loss_gen_sty 0.17991158
loss_gen_rec 0.15047231
loss_dis_adv 4.0537066
[#192950|200000]  4.01s
loss_gen_adv 0.69445604
loss_gen_sty 0.13378415
loss_gen_rec 0.135345
loss_dis_adv 3.5798454
[#192960|200000]  4.02s
loss_gen_adv 1.3262554
loss_gen_sty 0.19712672
loss_gen_rec 0.12843406
loss_dis_adv 2.992599
[#192970|200000]  4.01s
loss_gen_adv 2.1382399
loss_gen_sty 0.17084554
loss_gen_rec 0.119222105
loss_dis_adv 2.4895563
[#192980|200000]  4.01s
loss_gen_adv 1.4102457
loss_gen_sty 0.17649683
loss_gen_rec 0.13214792
loss_dis_adv 2.905189
[#192990|200000]  4.02s
loss_gen_adv 1.402781
loss_gen_sty 0.17096937
loss_gen_rec 0.13102971
loss_dis_adv 2.9840846
[#193000|200000]  4.27s
loss_gen_adv -0.16145909
loss_gen_sty 0.14479202
loss_gen_rec 0.13664216
loss_dis_adv 4.4062047
[#193010|200000]  4.01s
loss_gen_adv 1.8801873
loss_gen_sty 0.16131818
loss_gen_rec 0.1454659
loss_dis_adv 3.0177684
[#193020|200000]  4.01s
loss_gen_adv -1.7929981
loss_gen_sty 0.12865777
loss_gen_rec 0.17309535
loss_dis_adv 5.92462
[#193030|200000]  4.01s
loss_gen_adv 0.5914241
loss_gen_sty 0.1521549
loss_gen_rec 0.17788099
loss_dis_adv 3.723386
[#193040|200000]  4.01s
loss_gen_adv 2.3282518
loss_gen_sty 0.15021497
loss_gen_rec 0.11933112
loss_dis_adv 2.3596601
[#193050|200000]  4.01s
loss_gen_adv 0.6959096
loss_gen_sty 0.17261797
loss_gen_rec 0.13191064
loss_dis_adv 3.542407
[#193060|200000]  4.01s
loss_gen_adv 2.3526974
loss_gen_sty 0.15225598
loss_gen_rec 0.13776118
loss_dis_adv 2.3518794
[#193070|200000]  4.01s
loss_gen_adv 0.70127237
loss_gen_sty 0.1605446
loss_gen_rec 0.13786274
loss_dis_adv 3.7122538
[#193080|200000]  4.01s
loss_gen_adv 0.7475844
loss_gen_sty 0.15820691
loss_gen_rec 0.1530993
loss_dis_adv 3.5547776
[#193090|200000]  4.01s
loss_gen_adv 1.283403
loss_gen_sty 0.16123697
loss_gen_rec 0.12101352
loss_dis_adv 2.9694266
[#193100|200000]  4.01s
loss_gen_adv 2.7709546
loss_gen_sty 0.14071888
loss_gen_rec 0.13749516
loss_dis_adv 1.9699337
[#193110|200000]  4.01s
loss_gen_adv -0.03527926
loss_gen_sty 0.17021355
loss_gen_rec 0.15297288
loss_dis_adv 4.228368
[#193120|200000]  4.01s
loss_gen_adv 1.0669867
loss_gen_sty 0.1428571
loss_gen_rec 0.13989377
loss_dis_adv 3.3767774
[#193130|200000]  4.03s
loss_gen_adv 0.71579427
loss_gen_sty 0.13760513
loss_gen_rec 0.23996493
loss_dis_adv 3.4350612
[#193140|200000]  4.01s
loss_gen_adv 2.4544685
loss_gen_sty 0.15371887
loss_gen_rec 0.14105481
loss_dis_adv 2.0966852
[#193150|200000]  4.01s
loss_gen_adv 0.98001957
loss_gen_sty 0.12258966
loss_gen_rec 0.13770318
loss_dis_adv 3.2107644
[#193160|200000]  4.02s
loss_gen_adv 2.5789344
loss_gen_sty 0.1377801
loss_gen_rec 0.14758769
loss_dis_adv 2.3238592
[#193170|200000]  4.11s
loss_gen_adv 1.9186883
loss_gen_sty 0.12498015
loss_gen_rec 0.14404722
loss_dis_adv 2.8885913
[#193180|200000]  4.02s
loss_gen_adv 0.2853456
loss_gen_sty 0.13477379
loss_gen_rec 0.1671642
loss_dis_adv 4.0304513
[#193190|200000]  4.02s
loss_gen_adv 2.1863081
loss_gen_sty 0.13463575
loss_gen_rec 0.15856506
loss_dis_adv 2.4929354
[#193200|200000]  4.02s
loss_gen_adv 0.25736272
loss_gen_sty 0.18476598
loss_gen_rec 0.124083534
loss_dis_adv 4.0158496
[#193210|200000]  4.01s
loss_gen_adv -0.60546345
loss_gen_sty 0.18769962
loss_gen_rec 0.14672676
loss_dis_adv 4.901643
[#193220|200000]  4.01s
loss_gen_adv 2.498723
loss_gen_sty 0.13564822
loss_gen_rec 0.15415715
loss_dis_adv 2.040955
[#193230|200000]  4.02s
loss_gen_adv 2.1423426
loss_gen_sty 0.17686757
loss_gen_rec 0.18135379
loss_dis_adv 2.2028146
[#193240|200000]  4.02s
loss_gen_adv 2.4989562
loss_gen_sty 0.13691235
loss_gen_rec 0.115964584
loss_dis_adv 2.1670732
[#193250|200000]  4.01s
loss_gen_adv 1.4282626
loss_gen_sty 0.16323781
loss_gen_rec 0.14424494
loss_dis_adv 2.9270117
[#193260|200000]  4.17s
loss_gen_adv 1.1707417
loss_gen_sty 0.19531015
loss_gen_rec 0.13754427
loss_dis_adv 3.1774385
[#193270|200000]  4.02s
loss_gen_adv 0.9961752
loss_gen_sty 0.19572069
loss_gen_rec 0.13877589
loss_dis_adv 3.488163
[#193280|200000]  4.01s
loss_gen_adv 1.3535119
loss_gen_sty 0.12687068
loss_gen_rec 0.19385104
loss_dis_adv 2.8970466
[#193290|200000]  4.01s
loss_gen_adv 1.0720087
loss_gen_sty 0.15207064
loss_gen_rec 0.15993002
loss_dis_adv 3.2677503
[#193300|200000]  4.02s
loss_gen_adv 0.33386496
loss_gen_sty 0.18802264
loss_gen_rec 0.123116754
loss_dis_adv 3.9016972
[#193310|200000]  4.01s
loss_gen_adv 1.7253922
loss_gen_sty 0.15323031
loss_gen_rec 0.13600552
loss_dis_adv 2.83781
[#193320|200000]  4.01s
loss_gen_adv 1.4978157
loss_gen_sty 0.15428996
loss_gen_rec 0.15616363
loss_dis_adv 3.1009064
[#193330|200000]  4.02s
loss_gen_adv 2.0209353
